manufacturer,item,category,csi_spec_section,description,mounting_type,cost,labor_per,currency,unit_of_measure
Construction Specialties,CS-P-RAM,Handrail,10 26 00,Construction Specialties Platform Handrail P-RAM. CS Handrails listing / Jan 2026 product guide | https://www.c-sgroup.com/product/handrails/p-oamp-ram,,,,USD,EA
Construction Specialties,CS-P-RAS,Handrail,10 26 00,Construction Specialties Handrail P-RAS | https://www.c-sgroup.com/product/handrails/p-rasp-oas,,,,USD,EA
Construction Specialties,CS-P-RASS,Handrail,10 26 00,Platform Series Handrail P-RASS. Round Acrovyn + SS end caps. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/p-oap-ra,,,,USD,EA
Construction Specialties,CS-P-RASSS,Handrail,10 26 00,Platform Series Handrail P-RASSS. Round Acrovyn + SS crash SS caps. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/p-rasp-oas,,,,USD,EA
Construction Specialties,CS-P-RS,Handrail,10 26 00,Construction Specialties Handrail P-RS. Model page from CS product family API. Prefer gap-check CM_Deploy before duplicating. | https://www.c-sgroup.com/product/handrails/p-rsp-os,,,,USD,EA
Construction Specialties,CS-P-RSA,Handrail,10 26 00,Construction Specialties Handrail P-RSA. Model page from CS product family API. Prefer gap-check CM_Deploy before duplicating. | https://www.c-sgroup.com/product/handrails/p-rsap-osa,,,,USD,EA
Construction Specialties,CS-P-RSM,Handrail,10 26 00,Construction Specialties Handrail P-RSM. Model page from CS product family API. Prefer gap-check CM_Deploy before duplicating. | https://www.c-sgroup.com/product/handrails/p-rsmp-osm,,,,USD,EA
Construction Specialties,CS-P-RSS,Handrail,10 26 00,Construction Specialties Handrail P-RSS. Model page from CS product family API. Prefer gap-check CM_Deploy before duplicating. | https://www.c-sgroup.com/product/handrails/p-rssp-oss,,,,USD,EA
Construction Specialties,CS-P-RW,Handrail,10 26 00,Construction Specialties Platform Handrail P-RW. CS Handrails listing / Jan 2026 product guide | https://www.c-sgroup.com/product/handrails/p-owp-rw,,,,USD,EA
Construction Specialties,CS-P-RWA,Handrail,10 26 00,Construction Specialties Handrail/Crash Rail P-RWA | https://www.c-sgroup.com/product/handrails/p-owap-rwa,,,,USD,EA
Construction Specialties,CS-P-RWM,Handrail,10 26 00,Construction Specialties Platform Handrail P-RWM. CS Handrails listing / Jan 2026 product guide | https://www.c-sgroup.com/product/handrails/p-owmp-rwm,,,,USD,EA
Construction Specialties,CS-P-RWMSS,Handrail,10 26 00,Platform Series Handrail P-RWMSS. Round wood + aluminum crash SS caps. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/p-owmp-rwm,,,,USD,EA
Construction Specialties,CS-P-RWS,Handrail,10 26 00,Construction Specialties Platform Handrail P-RWS. CS Handrails listing / Jan 2026 product guide | https://www.c-sgroup.com/product/handrails/p-rwsp-ows,,,,USD,EA
Construction Specialties,CS-P-RWSS,Handrail,10 26 00,Platform Series Handrail P-RWSS. Round wood + SS end caps. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/p-owp-rw,,,,USD,EA
Construction Specialties,CS-HRB-10C,Handrail/Crash Rail,10 26 00,"Construction Specialties Acrovyn Handrail/Crash Rail HRB-10C. Profile height 6-1/4"". 6-1/4in high; many config variants; Model page from CS product family API. Prefer gap-check CM_Deploy before duplicating. ; Candidate model token from detail/CAD page https://www.c-sgroup.com/product/handrails/hrb-10c. Verify before CM_Deploy create. | https://www.c-sgroup.com/product/handrails/hrb-10c",,,,USD,EA
Construction Specialties,CS-HRB-4C,Handrail/Crash Rail,10 26 00,Construction Specialties Acrovyn Handrail/Crash Rail HRB-4C. buyOnline available; Model page from CS product family API. Prefer gap-check CM_Deploy before duplicating. | https://www.c-sgroup.com/product/handrails/hrb-4c,,,,USD,EA
Construction Specialties,CS-HRB-4CCM,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CCM. Profile height 5-1/2"". Continuous mount. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRB-4CCMHL,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CCMHL. Profile height 5-1/2"". CM + high-load. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRB-4CCMHLN,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CCMHLN. Profile height 5-1/2"". CM + high-load + N. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRB-4CCMN,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CCMN. Profile height 5-1/2"". Continuous mount + N. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRB-4CHL,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CHL. Profile height 5-1/2"". High-load bracket. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRB-4CHLN,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CHLN. Profile height 5-1/2"". High-load + N. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRB-4CQL,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CQL. Profile height 5-1/2"". Quick Lock bracket. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRB-4CQLN,Handrail/Crash Rail,10 26 00,"HRB Handrails HRB-4CQLN. Profile height 5-1/2"". Quick Lock + N. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrb-4c",,,,USD,EA
Construction Specialties,CS-HRBW-10CCMN,Handrail/Crash Rail,10 26 00,"HRBW Handrails HRBW-10CCMN. Profile height 6-1/4"". Wood grip CMN. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrbw-10c",,,,USD,EA
Construction Specialties,CS-HRBW-10CHLN,Handrail/Crash Rail,10 26 00,"HRBW Handrails HRBW-10CHLN. Profile height 6-1/4"". Wood grip HLN. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrbw-10c",,,,USD,EA
Construction Specialties,CS-HRBW-10CQLCMHLN,Handrail/Crash Rail,10 26 00,"HRBW Handrails HRBW-10CQLCMHLN. Profile height 6-1/4"". Wood grip QLCMHLN. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrbw-10c",,,,USD,EA
Construction Specialties,CS-HRBW-10CQLCMN,Handrail/Crash Rail,10 26 00,"HRBW Handrails HRBW-10CQLCMN. Profile height 6-1/4"". Wood grip QLCMN. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrbw-10c",,,,USD,EA
Construction Specialties,CS-HRBW-10CQLHLN,Handrail/Crash Rail,10 26 00,"HRBW Handrails HRBW-10CQLHLN. Profile height 6-1/4"". Wood grip QLHLN. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrbw-10c",,,,USD,EA
Construction Specialties,CS-HRBW-10CQLN,Handrail/Crash Rail,10 26 00,"HRBW Handrails HRBW-10CQLN. Profile height 6-1/4"". Wood grip QLN. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/handrails/hrbw-10c",,,,USD,EA
Construction Specialties,CS-KP-40,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Kick Plate KP-40. Thickness .040. .040 Acrovyn | Thickness: .040 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-40-10x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .040 10x30. Thickness .040. Panel size 10x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 10x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-40-12x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .040 12x30. Thickness .040. Panel size 12x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 12x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-40-16x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .040 16x30. Thickness .040. Panel size 16x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 16x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-40-4x16,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .040 4x16. Thickness .040. Panel size 4x16. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x16 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-40-8x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .040 8x30. Thickness .040. Panel size 8x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 8x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-40-8x34,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .040 8x34. Thickness .040. Panel size 8x34. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 8x34 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-40N,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Kick Plate KP-40N. Thickness .040. PVC-free variant | Thickness: .040 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Kick Plate KP-60. Thickness .060. .060 Acrovyn | Thickness: .060 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60-10x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .060 10x30. Thickness .060. Panel size 10x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 10x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60-12x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .060 12x30. Thickness .060. Panel size 12x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 12x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60-16x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .060 16x30. Thickness .060. Panel size 16x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 16x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60-4x16,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .060 4x16. Thickness .060. Panel size 4x16. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 4x16 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60-8x30,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .060 8x30. Thickness .060. Panel size 8x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 8x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60-8x34,Kick/Push Plate,10 26 00,Acrovyn Kick Plate .060 8x34. Thickness .060. Panel size 8x34. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 8x34 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-60N,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Kick Plate KP-60N. Thickness .060. PVC-free variant | Thickness: .060 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-LX,Kick/Push Plate,10 26 00,Construction Specialties Polycarbonate Kick Plate KP-LX | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-KP-SS,Kick/Push Plate,10 26 00,Construction Specialties Stainless Steel Kick Plate KP-SS | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Push Plate PP-40. Thickness .040 | Thickness: .040 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40-10x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .040 10x30. Thickness .040. Panel size 10x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 10x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40-12x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .040 12x30. Thickness .040. Panel size 12x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 12x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40-16x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .040 16x30. Thickness .040. Panel size 16x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 16x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40-4x16,Kick/Push Plate,10 26 00,Acrovyn Push Plate .040 4x16. Thickness .040. Panel size 4x16. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 4x16 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40-8x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .040 8x30. Thickness .040. Panel size 8x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 8x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40-8x34,Kick/Push Plate,10 26 00,Acrovyn Push Plate .040 8x34. Thickness .040. Panel size 8x34. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | Panel size: 8x34 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-40N,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Push Plate PP-40N. Thickness .040. PVC-free variant | Thickness: .040 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Push Plate PP-60. Thickness .060 | Thickness: .060 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60-10x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .060 10x30. Thickness .060. Panel size 10x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 10x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60-12x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .060 12x30. Thickness .060. Panel size 12x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 12x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60-16x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .060 16x30. Thickness .060. Panel size 16x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 16x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60-4x16,Kick/Push Plate,10 26 00,Acrovyn Push Plate .060 4x16. Thickness .060. Panel size 4x16. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 4x16 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60-8x30,Kick/Push Plate,10 26 00,Acrovyn Push Plate .060 8x30. Thickness .060. Panel size 8x30. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 8x30 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60-8x34,Kick/Push Plate,10 26 00,Acrovyn Push Plate .060 8x34. Thickness .060. Panel size 8x34. Common cut size class; plates cut to order from 4x8/4x10. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | Panel size: 8x34 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-60N,Kick/Push Plate,10 26 00,Construction Specialties Acrovyn Push Plate PP-60N. Thickness .060. PVC-free variant | Thickness: .060 | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-LX,Kick/Push Plate,10 26 00,Construction Specialties Polycarbonate Push Plate PP-LX | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-PP-SS,Kick/Push Plate,10 26 00,Construction Specialties Stainless Steel Push Plate PP-SS | https://www.c-sgroup.com/product/door-and-frame-protection/acrovyn-kickpush-plates,,,,USD,EA
Construction Specialties,CS-RUBSTRIP-ACROVYN,Rub Strip,10 26 00,Construction Specialties Acrovyn Rubstrips (RUBSTRIP-ACROVYN). normalized from marketing/URL slug for CM_Deploy discrete row | https://www.c-sgroup.com/product/crash-rails/rubstrips,,,,USD,EA
Construction Specialties,CS-RUBSTRIP-POLYCARBONATE,Rub Strip,10 26 00,Construction Specialties Polycarbonate Rubstrips (RUBSTRIP-POLYCARBONATE). normalized from marketing/URL slug for CM_Deploy discrete row | https://www.c-sgroup.com/product/crash-rails/polycarbonate-rubstrips,,,,USD,EA
Construction Specialties,CS-RUBSTRIP-STAINLESS,Rub Strip,10 26 00,Construction Specialties Stainless Steel Rubstrips (RUBSTRIP-STAINLESS). normalized from marketing/URL slug for CM_Deploy discrete row | https://www.c-sgroup.com/product/crash-rails/stainless-steel-rubstrips,,,,USD,EA
Construction Specialties,CS-RUBSTRIP-ACROVYN-4,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-ACROVYN-4. Profile height 4"". Mounting Surface-Mounted. Acrovyn rubstrip 4"" height class (4–24""). Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-ACROVYN-6,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-ACROVYN-6. Profile height 6"". Mounting Surface-Mounted. Acrovyn rubstrip 6"" height class. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-ACROVYN-8,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-ACROVYN-8. Profile height 8"". Mounting Surface-Mounted. Acrovyn rubstrip 8"" height class. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-PC-4,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-PC-4. Profile height 4"". Mounting Surface-Mounted. Clear polycarbonate rubstrip 4"". Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/polycarbonate-rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-PC-6,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-PC-6. Profile height 6"". Mounting Surface-Mounted. Clear polycarbonate rubstrip 6"". Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/polycarbonate-rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-PC-8,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-PC-8. Profile height 8"". Mounting Surface-Mounted. Clear polycarbonate rubstrip 8"". Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/polycarbonate-rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-SS-4,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-SS-4. Profile height 4"". Mounting Surface-Mounted. Stainless rubstrip 4"". Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/stainless-steel-rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-SS-6,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-SS-6. Profile height 6"". Mounting Surface-Mounted. Stainless rubstrip 6"". Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/stainless-steel-rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-RUBSTRIP-SS-8,Rub Strip,10 26 00,"Rubstrips RUBSTRIP-SS-8. Profile height 8"". Mounting Surface-Mounted. Stainless rubstrip 8"". Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | https://www.c-sgroup.com/product/crash-rails/stainless-steel-rubstrips",Surface-Mounted,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM,Trim,10 26 00,Construction Specialties Acrovyn Trim (ACROVYN-TRIM). Panel/trim model page; thickness/size matrix not fully exploded. | https://www.c-sgroup.com/product/wall-covering/acrovyn-trim,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-INSIDE-CORNER-.040,Trim,10 26 00,Acrovyn Inside Corner Trim .040. Thickness .040. Trim keyed to .040 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-inside-corner-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-INSIDE-CORNER-.060,Trim,10 26 00,Acrovyn Inside Corner Trim .060. Thickness .060. Trim keyed to .060 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .060 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-inside-corner-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-INSIDE-CORNER-.075,Trim,10 26 00,Acrovyn Inside Corner Trim .075. Thickness .075. Trim keyed to .075 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .075 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-inside-corner-trims-5-pack,,,,USD,EA
Construction Specialties,CS-ACROVYN-TRIM-OUTSIDE-CORNER-.040,Trim,10 26 00,Acrovyn Outside Corner Trim .040. Thickness .040. Trim keyed to .040 sheet system. Literature/CAD expansion; gap-check CM_Deploy before create. CM_Deploy catalog target only (do not publish to USISupply). | Thickness: .040 | https://www.c-sgroup.com/product/wall-protection-accessories/in-stock-acrovyn-outside-corner-trims-5-pack,,,,USD,EA
